Time,Load (kW),hour,dayofweek,quarter,month,year
2017-04-06 09:00:00,1369029.645,9,3,2,4,2017
2017-04-06 10:00:00,1430377.09,10,3,2,4,2017
2017-04-06 11:00:00,1455697.908,11,3,2,4,2017
2017-04-06 12:00:00,1450687.048,12,3,2,4,2017
2017-04-06 13:00:00,1449773.69,13,3,2,4,2017
2017-04-06 14:00:00,1464722.27,14,3,2,4,2017
2017-04-06 15:00:00,1450211.132,15,3,2,4,2017
2017-04-06 16:00:00,1435510.196,16,3,2,4,2017
2017-04-06 17:00:00,1397578.812,17,3,2,4,2017
2017-04-06 18:00:00,1335250.813,18,3,2,4,2017
2017-04-06 19:00:00,1279970.436,19,3,2,4,2017
2017-04-06 20:00:00,1237956.931,20,3,2,4,2017
2017-04-06 21:00:00,1203819.872,21,3,2,4,2017
2017-04-06 22:00:00,1176770.658,22,3,2,4,2017
2017-04-06 23:00:00,1142104.073,23,3,2,4,2017
2017-04-07 00:00:00,1110053.985,0,4,2,4,2017
2017-04-07 01:00:00,1078961.884,1,4,2,4,2017
2017-04-07 02:00:00,1056748.338,2,4,2,4,2017
2017-04-07 03:00:00,1042034.498,3,4,2,4,2017
2017-04-07 04:00:00,1031974.12,4,4,2,4,2017
2017-04-07 05:00:00,1036070.656,5,4,2,4,2017
2017-04-07 06:00:00,1053738.924,6,4,2,4,2017
2017-04-07 07:00:00,1126787.809,7,4,2,4,2017
2017-04-07 08:00:00,1255581.396,8,4,2,4,2017
2017-04-07 09:00:00,1371452.773,9,4,2,4,2017
2017-04-07 10:00:00,1426011.678,10,4,2,4,2017
2017-04-07 11:00:00,1444045.53,11,4,2,4,2017
2017-04-07 12:00:00,1444006.538,12,4,2,4,2017
2017-04-07 13:00:00,1431179.308,13,4,2,4,2017
2017-04-07 14:00:00,1442278.684,14,4,2,4,2017
2017-04-07 15:00:00,1446308.272,15,4,2,4,2017
2017-04-07 16:00:00,1432861.268,16,4,2,4,2017
2017-04-07 17:00:00,1388842.916,17,4,2,4,2017
2017-04-07 18:00:00,1321983.779,18,4,2,4,2017
2017-04-07 19:00:00,1274329.654,19,4,2,4,2017
2017-04-07 20:00:00,1235079.617,20,4,2,4,2017
2017-04-07 21:00:00,1206107.412,21,4,2,4,2017
2017-04-07 22:00:00,1179892.084,22,4,2,4,2017
2017-04-07 23:00:00,1148630.039,23,4,2,4,2017
2017-04-08 00:00:00,1120217.251,0,5,2,4,2017
2017-04-08 01:00:00,1093990.734,1,5,2,4,2017
2017-04-08 02:00:00,1074207.506,2,5,2,4,2017
2017-04-08 03:00:00,1056159.41,3,5,2,4,2017
2017-04-08 04:00:00,1048833.206,4,5,2,4,2017
2017-04-08 05:00:00,1047495.854,5,5,2,4,2017
2017-04-08 06:00:00,1034957.504,6,5,2,4,2017
2017-04-08 07:00:00,1069788.846,7,5,2,4,2017
2017-04-08 08:00:00,1139142.632,8,5,2,4,2017
2017-04-08 09:00:00,1225200.981,9,5,2,4,2017
2017-04-08 10:00:00,1279043.02,10,5,2,4,2017
2017-04-08 11:00:00,1296826.44,11,5,2,4,2017
2017-04-08 12:00:00,1298433.31,12,5,2,4,2017
2017-04-08 13:00:00,1291759.726,13,5,2,4,2017
2017-04-08 14:00:00,1294898.736,14,5,2,4,2017
2017-04-08 15:00:00,1280164.092,15,5,2,4,2017
2017-04-08 16:00:00,1267585.427,16,5,2,4,2017
2017-04-08 17:00:00,1220373.983,17,5,2,4,2017
2017-04-08 18:00:00,1192866.41,18,5,2,4,2017
2017-04-08 19:00:00,1173221.372,19,5,2,4,2017
2017-04-08 20:00:00,1150261.534,20,5,2,4,2017
2017-04-08 21:00:00,1131598.899,21,5,2,4,2017
2017-04-08 22:00:00,1114061.363,22,5,2,4,2017
2017-04-08 23:00:00,1091330.435,23,5,2,4,2017
2017-04-09 00:00:00,1071703.436,0,6,2,4,2017
2017-04-09 01:00:00,1048308.346,1,6,2,4,2017
2017-04-09 02:00:00,1026928.576,2,6,2,4,2017
2017-04-09 03:00:00,1011874.712,3,6,2,4,2017
2017-04-09 04:00:00,1001653.779,4,6,2,4,2017
2017-04-09 05:00:00,996970.9405,5,6,2,4,2017
2017-04-09 06:00:00,980933.4627,6,6,2,4,2017
2017-04-09 07:00:00,979195.0647,7,6,2,4,2017
2017-04-09 08:00:00,1005206.218,8,6,2,4,2017
2017-04-09 09:00:00,1035700.964,9,6,2,4,2017
2017-04-09 10:00:00,1062900.102,10,6,2,4,2017
2017-04-09 11:00:00,1084173.311,11,6,2,4,2017
2017-04-09 12:00:00,1096315.633,12,6,2,4,2017
2017-04-09 13:00:00,1097452.785,13,6,2,4,2017
2017-04-09 14:00:00,1102174.059,14,6,2,4,2017
2017-04-09 15:00:00,1105331.243,15,6,2,4,2017
2017-04-09 16:00:00,1098979.267,16,6,2,4,2017
2017-04-09 17:00:00,1088642.405,17,6,2,4,2017
2017-04-09 18:00:00,1089744.701,18,6,2,4,2017
2017-04-09 19:00:00,1099137.029,19,6,2,4,2017
2017-04-09 20:00:00,1091839.509,20,6,2,4,2017
2017-04-09 21:00:00,1085679.695,21,6,2,4,2017
2017-04-09 22:00:00,1073306.369,22,6,2,4,2017
2017-04-09 23:00:00,1065951.96,23,6,2,4,2017
2017-04-10 00:00:00,1047716.494,0,0,2,4,2017
2017-04-10 01:00:00,1023610.134,1,0,2,4,2017
2017-04-10 02:00:00,1004005.099,2,0,2,4,2017
2017-04-10 03:00:00,993194.7906,3,0,2,4,2017
2017-04-10 04:00:00,992202.6287,4,0,2,4,2017
2017-04-10 05:00:00,997635.3965,5,0,2,4,2017
2017-04-10 06:00:00,1020058.89,6,0,2,4,2017
2017-04-10 07:00:00,1097585.085,7,0,2,4,2017
2017-04-10 08:00:00,1223459.06,8,0,2,4,2017
2017-04-10 09:00:00,1337670.425,9,0,2,4,2017
2017-04-10 10:00:00,1401375.696,10,0,2,4,2017
2017-04-10 11:00:00,1418522.86,11,0,2,4,2017
2017-04-10 12:00:00,1411782.518,12,0,2,4,2017
2017-04-10 13:00:00,1403018.402,13,0,2,4,2017
2017-04-10 14:00:00,1419601.876,14,0,2,4,2017
2017-04-10 15:00:00,1421861.144,15,0,2,4,2017
2017-04-10 16:00:00,1409899.466,16,0,2,4,2017
2017-04-10 17:00:00,1370690.186,17,0,2,4,2017
2017-04-10 18:00:00,1314178.35,18,0,2,4,2017
2017-04-10 19:00:00,1266114.481,19,0,2,4,2017
2017-04-10 20:00:00,1214935.255,20,0,2,4,2017
2017-04-10 21:00:00,1178808.228,21,0,2,4,2017
2017-04-10 22:00:00,1146437.672,22,0,2,4,2017
2017-04-10 23:00:00,1112577.251,23,0,2,4,2017
2017-04-11 00:00:00,1083863.883,0,1,2,4,2017
2017-04-11 01:00:00,1052191.322,1,1,2,4,2017
2017-04-11 02:00:00,1033273.632,2,1,2,4,2017
2017-04-11 03:00:00,1019251.932,3,1,2,4,2017
2017-04-11 04:00:00,1013837.838,4,1,2,4,2017
2017-04-11 05:00:00,1023365.698,5,1,2,4,2017
2017-04-11 06:00:00,1038571.724,6,1,2,4,2017
2017-04-11 07:00:00,1110178.789,7,1,2,4,2017
2017-04-11 08:00:00,1238114.569,8,1,2,4,2017
2017-04-11 09:00:00,1353078.989,9,1,2,4,2017
2017-04-11 10:00:00,1411499.356,10,1,2,4,2017
2017-04-11 11:00:00,1422315.838,11,1,2,4,2017
2017-04-11 12:00:00,1424208.688,12,1,2,4,2017
2017-04-11 13:00:00,1415146.808,13,1,2,4,2017
2017-04-11 14:00:00,1420180.196,14,1,2,4,2017
2017-04-11 15:00:00,1411194.788,15,1,2,4,2017
2017-04-11 16:00:00,1397719.478,16,1,2,4,2017
2017-04-11 17:00:00,1362215.485,17,1,2,4,2017
2017-04-11 18:00:00,1302636.854,18,1,2,4,2017
2017-04-11 19:00:00,1256052.671,19,1,2,4,2017
2017-04-11 20:00:00,1208724.451,20,1,2,4,2017
2017-04-11 21:00:00,1175772.51,21,1,2,4,2017
2017-04-11 22:00:00,1144472.023,22,1,2,4,2017
2017-04-11 23:00:00,1115068.527,23,1,2,4,2017
2017-04-12 00:00:00,1082063.041,0,2,2,4,2017
2017-04-12 01:00:00,1055366.012,1,2,2,4,2017
2017-04-12 02:00:00,1038443.654,2,2,2,4,2017
2017-04-12 03:00:00,1023301.47,3,2,2,4,2017
2017-04-12 04:00:00,1017155.4,4,2,2,4,2017
2017-04-12 05:00:00,1022784.978,5,2,2,4,2017
2017-04-12 06:00:00,1039006.412,6,2,2,4,2017
2017-04-12 07:00:00,1112950.213,7,2,2,4,2017
2017-04-12 08:00:00,1237959.267,8,2,2,4,2017
2017-04-12 09:00:00,1341090.337,9,2,2,4,2017
2017-04-12 10:00:00,1405390.322,10,2,2,4,2017
2017-04-12 11:00:00,1420807.522,11,2,2,4,2017
2017-04-12 12:00:00,1422781.536,12,2,2,4,2017
2017-04-12 13:00:00,1417326.588,13,2,2,4,2017
2017-04-12 14:00:00,1434384.976,14,2,2,4,2017
2017-04-12 15:00:00,1430083.864,15,2,2,4,2017
2017-04-12 16:00:00,1422040.042,16,2,2,4,2017
2017-04-12 17:00:00,1380976.16,17,2,2,4,2017
2017-04-12 18:00:00,1320702.558,18,2,2,4,2017
2017-04-12 19:00:00,1262564.073,19,2,2,4,2017
2017-04-12 20:00:00,1220903.921,20,2,2,4,2017
2017-04-12 21:00:00,1191116.11,21,2,2,4,2017
2017-04-12 22:00:00,1164832.074,22,2,2,4,2017
2017-04-12 23:00:00,1126582.603,23,2,2,4,2017
2017-04-13 00:00:00,1091882.851,0,3,2,4,2017
2017-04-13 01:00:00,1063476.722,1,3,2,4,2017
2017-04-13 02:00:00,1046196.59,2,3,2,4,2017
2017-04-13 03:00:00,1030411.754,3,3,2,4,2017
2017-04-13 04:00:00,1023869.068,4,3,2,4,2017
2017-04-13 05:00:00,1027063.358,5,3,2,4,2017
2017-04-13 06:00:00,1040991.316,6,3,2,4,2017
2017-04-13 07:00:00,1115233.385,7,3,2,4,2017
2017-04-13 08:00:00,1238129.309,8,3,2,4,2017
2017-04-13 09:00:00,1350854.443,9,3,2,4,2017
2017-04-13 10:00:00,1411010.684,10,3,2,4,2017
2017-04-13 11:00:00,1423009.366,11,3,2,4,2017
2017-04-13 12:00:00,1421682.628,12,3,2,4,2017
2017-04-13 13:00:00,1417430.45,13,3,2,4,2017
2017-04-13 14:00:00,1427785.92,14,3,2,4,2017
2017-04-13 15:00:00,1428859.808,15,3,2,4,2017
2017-04-13 16:00:00,1416850.8,16,3,2,4,2017
2017-04-13 17:00:00,1385494.744,17,3,2,4,2017
2017-04-13 18:00:00,1325716.069,18,3,2,4,2017
2017-04-13 19:00:00,1279155.012,19,3,2,4,2017
2017-04-13 20:00:00,1228207.855,20,3,2,4,2017
2017-04-13 21:00:00,1188308.35,21,3,2,4,2017
2017-04-13 22:00:00,1158650.296,22,3,2,4,2017
2017-04-13 23:00:00,1127250.635,23,3,2,4,2017
2017-04-14 00:00:00,1093580.737,0,4,2,4,2017
2017-04-14 01:00:00,1066105.352,1,4,2,4,2017
2017-04-14 02:00:00,1047414.204,2,4,2,4,2017
2017-04-14 03:00:00,1034037.332,3,4,2,4,2017
2017-04-14 04:00:00,1025853.146,4,4,2,4,2017
2017-04-14 05:00:00,1028522.682,5,4,2,4,2017
2017-04-14 06:00:00,1044948.434,6,4,2,4,2017
2017-04-14 07:00:00,1109238.805,7,4,2,4,2017
2017-04-14 08:00:00,1228964.829,8,4,2,4,2017
2017-04-14 09:00:00,1345472.685,9,4,2,4,2017
2017-04-14 10:00:00,1406582.79,10,4,2,4,2017
2017-04-14 11:00:00,1426580.206,11,4,2,4,2017
2017-04-14 12:00:00,1429542.866,12,4,2,4,2017
2017-04-14 13:00:00,1424450.174,13,4,2,4,2017
2017-04-14 14:00:00,1432731.998,14,4,2,4,2017
2017-04-14 15:00:00,1430610.31,15,4,2,4,2017
2017-04-14 16:00:00,1420180.148,16,4,2,4,2017
2017-04-14 17:00:00,1376031.961,17,4,2,4,2017
2017-04-14 18:00:00,1319375.68,18,4,2,4,2017
2017-04-14 19:00:00,1274313.656,19,4,2,4,2017
2017-04-14 20:00:00,1217126.671,20,4,2,4,2017
2017-04-14 21:00:00,1178390.806,21,4,2,4,2017
2017-04-14 22:00:00,1145666.392,22,4,2,4,2017
2017-04-14 23:00:00,1115542.147,23,4,2,4,2017
2017-04-15 00:00:00,1079198.341,0,5,2,4,2017
2017-04-15 01:00:00,1053474.296,1,5,2,4,2017
2017-04-15 02:00:00,1031651.482,2,5,2,4,2017
2017-04-15 03:00:00,1017815.902,3,5,2,4,2017
2017-04-15 04:00:00,1007271.18,4,5,2,4,2017
2017-04-15 05:00:00,1008580.786,5,5,2,4,2017
2017-04-15 06:00:00,1013746.482,6,5,2,4,2017
2017-04-15 07:00:00,1047617.838,7,5,2,4,2017
2017-04-15 08:00:00,1122032.264,8,5,2,4,2017
2017-04-15 09:00:00,1205416.777,9,5,2,4,2017
2017-04-15 10:00:00,1268379.296,10,5,2,4,2017
2017-04-15 11:00:00,1285522.172,11,5,2,4,2017
2017-04-15 12:00:00,1284447.08,12,5,2,4,2017
2017-04-15 13:00:00,1272541.092,13,5,2,4,2017
2017-04-15 14:00:00,1277451.124,14,5,2,4,2017
2017-04-15 15:00:00,1272005.882,15,5,2,4,2017
2017-04-15 16:00:00,1251745.933,16,5,2,4,2017
2017-04-15 17:00:00,1218260.313,17,5,2,4,2017
2017-04-15 18:00:00,1186847.182,18,5,2,4,2017
2017-04-15 19:00:00,1171573.788,19,5,2,4,2017
2017-04-15 20:00:00,1153177.122,20,5,2,4,2017
2017-04-15 21:00:00,1134036.449,21,5,2,4,2017
2017-04-15 22:00:00,1110717.377,22,5,2,4,2017
2017-04-15 23:00:00,1089793.735,23,5,2,4,2017
2017-04-16 00:00:00,1062507.482,0,6,2,4,2017
2017-04-16 01:00:00,1042218.608,1,6,2,4,2017
2017-04-16 02:00:00,1021167.254,2,6,2,4,2017
2017-04-16 03:00:00,1007809.944,3,6,2,4,2017
2017-04-16 04:00:00,1003005.701,4,6,2,4,2017
2017-04-16 05:00:00,999758.9126,5,6,2,4,2017
2017-04-16 06:00:00,990710.5727,6,6,2,4,2017
2017-04-16 07:00:00,989563.5747,7,6,2,4,2017
2017-04-16 08:00:00,1013447.082,8,6,2,4,2017
2017-04-16 09:00:00,1048105.34,9,6,2,4,2017
2017-04-16 10:00:00,1075592.7,10,6,2,4,2017
2017-04-16 11:00:00,1093967.643,11,6,2,4,2017
2017-04-16 12:00:00,1101802.259,12,6,2,4,2017
2017-04-16 13:00:00,1095980.805,13,6,2,4,2017
2017-04-16 14:00:00,1100312.279,14,6,2,4,2017
2017-04-16 15:00:00,1102573.073,15,6,2,4,2017
2017-04-16 16:00:00,1098233.577,16,6,2,4,2017
2017-04-16 17:00:00,1086887.377,17,6,2,4,2017
2017-04-16 18:00:00,1087105.447,18,6,2,4,2017
2017-04-16 19:00:00,1093943.053,19,6,2,4,2017
2017-04-16 20:00:00,1085350.931,20,6,2,4,2017
2017-04-16 21:00:00,1067764.654,21,6,2,4,2017
2017-04-16 22:00:00,1049945.818,22,6,2,4,2017
2017-04-16 23:00:00,1030812.716,23,6,2,4,2017
2017-04-17 00:00:00,1002096.428,0,0,2,4,2017
2017-04-17 01:00:00,982151.9466,1,0,2,4,2017
2017-04-17 02:00:00,966532.3868,2,0,2,4,2017
2017-04-17 03:00:00,959068.4969,3,0,2,4,2017
2017-04-17 04:00:00,948840.5151,4,0,2,4,2017
2017-04-17 05:00:00,949545.869,5,0,2,4,2017
2017-04-17 06:00:00,944346.3051,6,0,2,4,2017
2017-04-17 07:00:00,951636.091,7,0,2,4,2017
2017-04-17 08:00:00,986391.2045,8,0,2,4,2017
2017-04-17 09:00:00,1023457.376,9,0,2,4,2017
2017-04-17 10:00:00,1062561.801,10,0,2,4,2017
2017-04-17 11:00:00,1103870.523,11,0,2,4,2017
2017-04-17 12:00:00,1111502.769,12,0,2,4,2017
2017-04-17 13:00:00,1115409.267,13,0,2,4,2017
2017-04-17 14:00:00,1124712.712,14,0,2,4,2017
2017-04-17 15:00:00,1116837.941,15,0,2,4,2017
2017-04-17 16:00:00,1110199.651,16,0,2,4,2017
2017-04-17 17:00:00,1095739.233,17,0,2,4,2017
2017-04-17 18:00:00,1081856.981,18,0,2,4,2017
2017-04-17 19:00:00,1091171.577,19,0,2,4,2017
2017-04-17 20:00:00,1088731.893,20,0,2,4,2017
2017-04-17 21:00:00,1079613.791,21,0,2,4,2017
2017-04-17 22:00:00,1073888.007,22,0,2,4,2017
2017-04-17 23:00:00,1052541.903,23,0,2,4,2017
2017-04-18 00:00:00,1030726.438,0,1,2,4,2017
2017-04-18 01:00:00,1008535.264,1,1,2,4,2017
2017-04-18 02:00:00,994961.7843,2,1,2,4,2017
2017-04-18 03:00:00,983777.7604,3,1,2,4,2017
2017-04-18 04:00:00,977049.1485,4,1,2,4,2017
2017-04-18 05:00:00,978859.6605,5,1,2,4,2017
2017-04-18 06:00:00,1003520.69,6,1,2,4,2017
2017-04-18 07:00:00,1086803.447,7,1,2,4,2017
2017-04-18 08:00:00,1225456.998,8,1,2,4,2017
2017-04-18 09:00:00,1341431.12,9,1,2,4,2017
2017-04-18 10:00:00,1401300.98,10,1,2,4,2017
2017-04-18 11:00:00,1420730.193,11,1,2,4,2017
2017-04-18 12:00:00,1420630.001,12,1,2,4,2017
2017-04-18 13:00:00,1407823.0,13,1,2,4,2017
2017-04-18 14:00:00,1417889.435,14,1,2,4,2017
2017-04-18 15:00:00,1412772.318,15,1,2,4,2017
2017-04-18 16:00:00,1400449.468,16,1,2,4,2017
2017-04-18 17:00:00,1362882.654,17,1,2,4,2017
2017-04-18 18:00:00,1309391.967,18,1,2,4,2017
2017-04-18 19:00:00,1259362.606,19,1,2,4,2017
2017-04-18 20:00:00,1202627.025,20,1,2,4,2017
2017-04-18 21:00:00,1173475.952,21,1,2,4,2017
2017-04-18 22:00:00,1138491.934,22,1,2,4,2017
2017-04-18 23:00:00,1104513.401,23,1,2,4,2017
2017-04-19 00:00:00,1072812.431,0,2,2,4,2017
2017-04-19 01:00:00,1045704.326,1,2,2,4,2017
2017-04-19 02:00:00,1024883.762,2,2,2,4,2017
2017-04-19 03:00:00,1011767.962,3,2,2,4,2017
2017-04-19 04:00:00,994594.2742,4,2,2,4,2017
2017-04-19 05:00:00,989664.1504,5,2,2,4,2017
2017-04-19 06:00:00,1011451.806,6,2,2,4,2017
2017-04-19 07:00:00,1084156.475,7,2,2,4,2017
2017-04-19 08:00:00,1209148.407,8,2,2,4,2017
2017-04-19 09:00:00,1328770.481,9,2,2,4,2017
2017-04-19 10:00:00,1384103.52,10,2,2,4,2017
2017-04-19 11:00:00,1402423.12,11,2,2,4,2017
2017-04-19 12:00:00,1401770.426,12,2,2,4,2017
2017-04-19 13:00:00,1396027.516,13,2,2,4,2017
2017-04-19 14:00:00,1406420.31,14,2,2,4,2017
2017-04-19 15:00:00,1404971.528,15,2,2,4,2017
2017-04-19 16:00:00,1377915.646,16,2,2,4,2017
2017-04-19 17:00:00,1344061.801,17,2,2,4,2017
2017-04-19 18:00:00,1288691.358,18,2,2,4,2017
2017-04-19 19:00:00,1244886.129,19,2,2,4,2017
2017-04-19 20:00:00,1194086.37,20,2,2,4,2017
2017-04-19 21:00:00,1151115.032,21,2,2,4,2017
2017-04-19 22:00:00,1119017.175,22,2,2,4,2017
2017-04-19 23:00:00,1083378.433,23,2,2,4,2017
2017-04-20 00:00:00,1050849.96,0,3,2,4,2017
2017-04-20 01:00:00,1020092.358,1,3,2,4,2017
2017-04-20 02:00:00,999393.3804,2,3,2,4,2017
2017-04-20 03:00:00,983425.9706,3,3,2,4,2017
2017-04-20 04:00:00,977180.5487,4,3,2,4,2017
2017-04-20 05:00:00,985729.5946,5,3,2,4,2017
2017-04-20 06:00:00,1000986.244,6,3,2,4,2017
2017-04-20 07:00:00,1072514.933,7,3,2,4,2017
2017-04-20 08:00:00,1201705.155,8,3,2,4,2017
2017-04-20 09:00:00,1318192.373,9,3,2,4,2017
2017-04-20 10:00:00,1375642.546,10,3,2,4,2017
2017-04-20 11:00:00,1392445.17,11,3,2,4,2017
2017-04-20 12:00:00,1396390.102,12,3,2,4,2017
2017-04-20 13:00:00,1385191.696,13,3,2,4,2017
2017-04-20 14:00:00,1392484.908,14,3,2,4,2017
2017-04-20 15:00:00,1395292.516,15,3,2,4,2017
2017-04-20 16:00:00,1383653.756,16,3,2,4,2017
2017-04-20 17:00:00,1346181.819,17,3,2,4,2017
2017-04-20 18:00:00,1282750.614,18,3,2,4,2017
2017-04-20 19:00:00,1242376.675,19,3,2,4,2017
2017-04-20 20:00:00,1195987.472,20,3,2,4,2017
2017-04-20 21:00:00,1157259.968,21,3,2,4,2017
2017-04-20 22:00:00,1127050.671,22,3,2,4,2017
2017-04-20 23:00:00,1096897.397,23,3,2,4,2017
2017-04-21 00:00:00,1069988.816,0,4,2,4,2017
2017-04-21 01:00:00,1041366.762,1,4,2,4,2017
2017-04-21 02:00:00,1021042.118,2,4,2,4,2017
2017-04-21 03:00:00,1002398.042,3,4,2,4,2017
2017-04-21 04:00:00,998231.1345,4,4,2,4,2017
2017-04-21 05:00:00,1000164.156,5,4,2,4,2017
2017-04-21 06:00:00,1013620.096,6,4,2,4,2017
2017-04-21 07:00:00,1086672.569,7,4,2,4,2017
2017-04-21 08:00:00,1218824.691,8,4,2,4,2017
2017-04-21 09:00:00,1338949.359,9,4,2,4,2017
2017-04-21 10:00:00,1395351.97,10,4,2,4,2017
2017-04-21 11:00:00,1416767.444,11,4,2,4,2017
2017-04-21 12:00:00,1419643.7,12,4,2,4,2017
2017-04-21 13:00:00,1410920.284,13,4,2,4,2017
2017-04-21 14:00:00,1429526.228,14,4,2,4,2017
2017-04-21 15:00:00,1424625.954,15,4,2,4,2017
2017-04-21 16:00:00,1410268.38,16,4,2,4,2017
2017-04-21 17:00:00,1371228.03,17,4,2,4,2017
2017-04-21 18:00:00,1302732.983,18,4,2,4,2017
2017-04-21 19:00:00,1255640.826,19,4,2,4,2017
2017-04-21 20:00:00,1206963.709,20,4,2,4,2017
2017-04-21 21:00:00,1171746.502,21,4,2,4,2017
2017-04-21 22:00:00,1132740.642,22,4,2,4,2017
2017-04-21 23:00:00,1099052.803,23,4,2,4,2017
2017-04-22 00:00:00,1067214.601,0,5,2,4,2017
2017-04-22 01:00:00,1039568.496,1,5,2,4,2017
2017-04-22 02:00:00,1014470.766,2,5,2,4,2017
2017-04-22 03:00:00,997419.1203,3,5,2,4,2017
2017-04-22 04:00:00,989966.7545,4,5,2,4,2017
2017-04-22 05:00:00,990515.0845,5,5,2,4,2017
2017-04-22 06:00:00,988013.7904,6,5,2,4,2017
2017-04-22 07:00:00,1034330.47,7,5,2,4,2017
2017-04-22 08:00:00,1110209.366,8,5,2,4,2017
2017-04-22 09:00:00,1203350.105,9,5,2,4,2017
2017-04-22 10:00:00,1263682.546,10,5,2,4,2017
2017-04-22 11:00:00,1274858.389,11,5,2,4,2017
2017-04-22 12:00:00,1270454.399,12,5,2,4,2017
2017-04-22 13:00:00,1266180.106,13,5,2,4,2017
2017-04-22 14:00:00,1273578.714,14,5,2,4,2017
2017-04-22 15:00:00,1263676.9,15,5,2,4,2017
2017-04-22 16:00:00,1242495.766,16,5,2,4,2017
2017-04-22 17:00:00,1202721.011,17,5,2,4,2017
2017-04-22 18:00:00,1175549.954,18,5,2,4,2017
2017-04-22 19:00:00,1156415.23,19,5,2,4,2017
2017-04-22 20:00:00,1130367.754,20,5,2,4,2017
2017-04-22 21:00:00,1109633.205,21,5,2,4,2017
2017-04-22 22:00:00,1086001.641,22,5,2,4,2017
2017-04-22 23:00:00,1061643.689,23,5,2,4,2017
2017-04-23 00:00:00,1038462.062,0,6,2,4,2017
2017-04-23 01:00:00,1017390.336,1,6,2,4,2017
2017-04-23 02:00:00,1000039.758,2,6,2,4,2017
2017-04-23 03:00:00,978642.8986,3,6,2,4,2017
2017-04-23 04:00:00,969166.9127,4,6,2,4,2017
2017-04-23 05:00:00,963841.7148,5,6,2,4,2017
2017-04-23 06:00:00,949783.709,6,6,2,4,2017
2017-04-23 07:00:00,946278.393,7,6,2,4,2017
2017-04-23 08:00:00,974166.7645,8,6,2,4,2017
2017-04-23 09:00:00,1010846.046,9,6,2,4,2017
2017-04-23 10:00:00,1042995.654,10,6,2,4,2017
2017-04-23 11:00:00,1058418.252,11,6,2,4,2017
2017-04-23 12:00:00,1065799.675,12,6,2,4,2017
2017-04-23 13:00:00,1061352.147,13,6,2,4,2017
2017-04-23 14:00:00,1061104.613,14,6,2,4,2017
2017-04-23 15:00:00,1054738.539,15,6,2,4,2017
2017-04-23 16:00:00,1045443.584,16,6,2,4,2017
2017-04-23 17:00:00,1038945.724,17,6,2,4,2017
2017-04-23 18:00:00,1041266.674,18,6,2,4,2017
2017-04-23 19:00:00,1052327.587,19,6,2,4,2017
2017-04-23 20:00:00,1050731.614,20,6,2,4,2017
2017-04-23 21:00:00,1045021.048,21,6,2,4,2017
2017-04-23 22:00:00,1037031.868,22,6,2,4,2017
2017-04-23 23:00:00,1027398.734,23,6,2,4,2017
2017-04-24 00:00:00,1007620.44,0,0,2,4,2017
2017-04-24 01:00:00,989032.2745,1,0,2,4,2017
2017-04-24 02:00:00,976138.4127,2,0,2,4,2017
2017-04-24 03:00:00,963213.7328,3,0,2,4,2017
2017-04-24 04:00:00,954488.2149,4,0,2,4,2017
2017-04-24 05:00:00,958580.4509,5,0,2,4,2017
2017-04-24 06:00:00,982707.3444,6,0,2,4,2017
2017-04-24 07:00:00,1066248.769,7,0,2,4,2017
2017-04-24 08:00:00,1196057.983,8,0,2,4,2017
2017-04-24 09:00:00,1322466.979,9,0,2,4,2017
2017-04-24 10:00:00,1385439.588,10,0,2,4,2017
2017-04-24 11:00:00,1402105.716,11,0,2,4,2017
2017-04-24 12:00:00,1410041.498,12,0,2,4,2017
2017-04-24 13:00:00,1394844.958,13,0,2,4,2017
2017-04-24 14:00:00,1400441.376,14,0,2,4,2017
2017-04-24 15:00:00,1395626.486,15,0,2,4,2017
2017-04-24 16:00:00,1377157.494,16,0,2,4,2017
2017-04-24 17:00:00,1336303.879,17,0,2,4,2017
2017-04-24 18:00:00,1273846.306,18,0,2,4,2017
2017-04-24 19:00:00,1221334.071,19,0,2,4,2017
2017-04-24 20:00:00,1157112.629,20,0,2,4,2017
2017-04-24 21:00:00,1123205.278,21,0,2,4,2017
2017-04-24 22:00:00,1088979.301,22,0,2,4,2017
2017-04-24 23:00:00,1062929.233,23,0,2,4,2017
2017-04-25 00:00:00,1029678.076,0,1,2,4,2017
2017-04-25 01:00:00,1001775.64,1,1,2,4,2017
2017-04-25 02:00:00,982191.3402,2,1,2,4,2017
2017-04-25 03:00:00,965010.6864,3,1,2,4,2017
2017-04-25 04:00:00,956745.6845,4,1,2,4,2017
2017-04-25 05:00:00,959883.5265,5,1,2,4,2017
2017-04-25 06:00:00,969202.9322,6,1,2,4,2017
2017-04-25 07:00:00,1050179.127,7,1,2,4,2017
2017-04-25 08:00:00,1178379.448,8,1,2,4,2017
2017-04-25 09:00:00,1292905.799,9,1,2,4,2017
2017-04-25 10:00:00,1351832.202,10,1,2,4,2017
2017-04-25 11:00:00,1371778.41,11,1,2,4,2017
2017-04-25 12:00:00,1375068.094,12,1,2,4,2017
2017-04-25 13:00:00,1368218.062,13,1,2,4,2017
2017-04-25 14:00:00,1379197.368,14,1,2,4,2017
2017-04-25 15:00:00,1371427.852,15,1,2,4,2017
2017-04-25 16:00:00,1345509.964,16,1,2,4,2017
2017-04-25 17:00:00,1307076.853,17,1,2,4,2017
