Time,Load (kW)
2017-04-17 16:00:00,1110199.651
2017-04-17 17:00:00,1095739.233
2017-04-17 18:00:00,1081856.981
2017-04-17 19:00:00,1091171.577
2017-04-17 20:00:00,1088731.893
2017-04-17 21:00:00,1079613.791
2017-04-17 22:00:00,1073888.007
2017-04-17 23:00:00,1052541.903
2017-04-18 00:00:00,1030726.438
2017-04-18 01:00:00,1008535.264
2017-04-18 02:00:00,994961.7843
2017-04-18 03:00:00,983777.7604
2017-04-18 04:00:00,977049.1485
2017-04-18 05:00:00,978859.6605
2017-04-18 06:00:00,1003520.69
2017-04-18 07:00:00,1086803.447
2017-04-18 08:00:00,1225456.998
2017-04-18 09:00:00,1341431.12
2017-04-18 10:00:00,1401300.98
2017-04-18 11:00:00,1420730.193
2017-04-18 12:00:00,1420630.001
2017-04-18 13:00:00,1407823.0
2017-04-18 14:00:00,1417889.435
2017-04-18 15:00:00,1412772.318
2017-04-18 16:00:00,1400449.468
2017-04-18 17:00:00,1362882.654
2017-04-18 18:00:00,1309391.967
2017-04-18 19:00:00,1259362.606
2017-04-18 20:00:00,1202627.025
2017-04-18 21:00:00,1173475.952
2017-04-18 22:00:00,1138491.934
2017-04-18 23:00:00,1104513.401
2017-04-19 00:00:00,1072812.431
2017-04-19 01:00:00,1045704.326
2017-04-19 02:00:00,1024883.762
2017-04-19 03:00:00,1011767.962
2017-04-19 04:00:00,994594.2742
2017-04-19 05:00:00,989664.1504
2017-04-19 06:00:00,1011451.806
2017-04-19 07:00:00,1084156.475
2017-04-19 08:00:00,1209148.407
2017-04-19 09:00:00,1328770.481
2017-04-19 10:00:00,1384103.52
2017-04-19 11:00:00,1402423.12
2017-04-19 12:00:00,1401770.426
2017-04-19 13:00:00,1396027.516
2017-04-19 14:00:00,1406420.31
2017-04-19 15:00:00,1404971.528
2017-04-19 16:00:00,1377915.646
2017-04-19 17:00:00,1344061.801
2017-04-19 18:00:00,1288691.358
2017-04-19 19:00:00,1244886.129
2017-04-19 20:00:00,1194086.37
2017-04-19 21:00:00,1151115.032
2017-04-19 22:00:00,1119017.175
2017-04-19 23:00:00,1083378.433
2017-04-20 00:00:00,1050849.96
2017-04-20 01:00:00,1020092.358
2017-04-20 02:00:00,999393.3804
2017-04-20 03:00:00,983425.9706
2017-04-20 04:00:00,977180.5487
2017-04-20 05:00:00,985729.5946
2017-04-20 06:00:00,1000986.244
2017-04-20 07:00:00,1072514.933
2017-04-20 08:00:00,1201705.155
2017-04-20 09:00:00,1318192.373
2017-04-20 10:00:00,1375642.546
2017-04-20 11:00:00,1392445.17
2017-04-20 12:00:00,1396390.102
2017-04-20 13:00:00,1385191.696
2017-04-20 14:00:00,1392484.908
2017-04-20 15:00:00,1395292.516
2017-04-20 16:00:00,1383653.756
2017-04-20 17:00:00,1346181.819
2017-04-20 18:00:00,1282750.614
2017-04-20 19:00:00,1242376.675
2017-04-20 20:00:00,1195987.472
2017-04-20 21:00:00,1157259.968
2017-04-20 22:00:00,1127050.671
2017-04-20 23:00:00,1096897.397
2017-04-21 00:00:00,1069988.816
2017-04-21 01:00:00,1041366.762
2017-04-21 02:00:00,1021042.118
2017-04-21 03:00:00,1002398.042
2017-04-21 04:00:00,998231.1345
2017-04-21 05:00:00,1000164.156
2017-04-21 06:00:00,1013620.096
2017-04-21 07:00:00,1086672.569
2017-04-21 08:00:00,1218824.691
2017-04-21 09:00:00,1338949.359
2017-04-21 10:00:00,1395351.97
2017-04-21 11:00:00,1416767.444
2017-04-21 12:00:00,1419643.7
2017-04-21 13:00:00,1410920.284
2017-04-21 14:00:00,1429526.228
2017-04-21 15:00:00,1424625.954
2017-04-21 16:00:00,1410268.38
2017-04-21 17:00:00,1371228.03
2017-04-21 18:00:00,1302732.983
2017-04-21 19:00:00,1255640.826
2017-04-21 20:00:00,1206963.709
2017-04-21 21:00:00,1171746.502
2017-04-21 22:00:00,1132740.642
2017-04-21 23:00:00,1099052.803
2017-04-22 00:00:00,1067214.601
2017-04-22 01:00:00,1039568.496
2017-04-22 02:00:00,1014470.766
2017-04-22 03:00:00,997419.1203
2017-04-22 04:00:00,989966.7545
2017-04-22 05:00:00,990515.0845
2017-04-22 06:00:00,988013.7904
2017-04-22 07:00:00,1034330.47
2017-04-22 08:00:00,1110209.366
2017-04-22 09:00:00,1203350.105
2017-04-22 10:00:00,1263682.546
2017-04-22 11:00:00,1274858.389
2017-04-22 12:00:00,1270454.399
2017-04-22 13:00:00,1266180.106
2017-04-22 14:00:00,1273578.714
2017-04-22 15:00:00,1263676.9
2017-04-22 16:00:00,1242495.766
2017-04-22 17:00:00,1202721.011
2017-04-22 18:00:00,1175549.954
2017-04-22 19:00:00,1156415.23
2017-04-22 20:00:00,1130367.754
2017-04-22 21:00:00,1109633.205
2017-04-22 22:00:00,1086001.641
2017-04-22 23:00:00,1061643.689
2017-04-23 00:00:00,1038462.062
2017-04-23 01:00:00,1017390.336
2017-04-23 02:00:00,1000039.758
2017-04-23 03:00:00,978642.8986
2017-04-23 04:00:00,969166.9127
2017-04-23 05:00:00,963841.7148
2017-04-23 06:00:00,949783.709
2017-04-23 07:00:00,946278.393
2017-04-23 08:00:00,974166.7645
2017-04-23 09:00:00,1010846.046
2017-04-23 10:00:00,1042995.654
2017-04-23 11:00:00,1058418.252
2017-04-23 12:00:00,1065799.675
2017-04-23 13:00:00,1061352.147
2017-04-23 14:00:00,1061104.613
2017-04-23 15:00:00,1054738.539
2017-04-23 16:00:00,1045443.584
2017-04-23 17:00:00,1038945.724
2017-04-23 18:00:00,1041266.674
2017-04-23 19:00:00,1052327.587
2017-04-23 20:00:00,1050731.614
2017-04-23 21:00:00,1045021.048
2017-04-23 22:00:00,1037031.868
2017-04-23 23:00:00,1027398.734
2017-04-24 00:00:00,1007620.44
2017-04-24 01:00:00,989032.2745
2017-04-24 02:00:00,976138.4127
2017-04-24 03:00:00,963213.7328
2017-04-24 04:00:00,954488.2149
2017-04-24 05:00:00,958580.4509
2017-04-24 06:00:00,982707.3444
2017-04-24 07:00:00,1066248.769
2017-04-24 08:00:00,1196057.983
2017-04-24 09:00:00,1322466.979
2017-04-24 10:00:00,1385439.588
2017-04-24 11:00:00,1402105.716
2017-04-24 12:00:00,1410041.498
2017-04-24 13:00:00,1394844.958
2017-04-24 14:00:00,1400441.376
2017-04-24 15:00:00,1395626.486
2017-04-24 16:00:00,1377157.494
2017-04-24 17:00:00,1336303.879
2017-04-24 18:00:00,1273846.306
2017-04-24 19:00:00,1221334.071
2017-04-24 20:00:00,1157112.629
2017-04-24 21:00:00,1123205.278
2017-04-24 22:00:00,1088979.301
2017-04-24 23:00:00,1062929.233
2017-04-25 00:00:00,1029678.076
2017-04-25 01:00:00,1001775.64
2017-04-25 02:00:00,982191.3402
2017-04-25 03:00:00,965010.6864
2017-04-25 04:00:00,956745.6845
2017-04-25 05:00:00,959883.5265
2017-04-25 06:00:00,969202.9322
2017-04-25 07:00:00,1050179.127
2017-04-25 08:00:00,1178379.448
2017-04-25 09:00:00,1292905.799
2017-04-25 10:00:00,1351832.202
2017-04-25 11:00:00,1371778.41
2017-04-25 12:00:00,1375068.094
2017-04-25 13:00:00,1368218.062
2017-04-25 14:00:00,1379197.368
2017-04-25 15:00:00,1371427.852
2017-04-25 16:00:00,1345509.964
2017-04-25 17:00:00,1307076.853
2017-04-25 18:00:00,1247426.284
2017-04-25 19:00:00,1196000.747
2017-04-25 20:00:00,1153023.831
2017-04-25 21:00:00,1127517.448
2017-04-25 22:00:00,1102986.002
2017-04-25 23:00:00,1071850.327
2017-04-26 00:00:00,1036967.985
2017-04-26 01:00:00,1007518.38
2017-04-26 02:00:00,982415.7682
2017-04-26 03:00:00,965333.5824
2017-04-26 04:00:00,953907.0746
2017-04-26 05:00:00,956012.8305
2017-04-26 06:00:00,966186.3923
2017-04-26 07:00:00,1028178.835
2017-04-26 08:00:00,1133737.599
2017-04-26 09:00:00,1232736.444
2017-04-26 10:00:00,1282723.821
2017-04-26 11:00:00,1306280.425
2017-04-26 12:00:00,1313314.555
2017-04-26 13:00:00,1306379.027
2017-04-26 14:00:00,1316316.527
2017-04-26 15:00:00,1317929.921
2017-04-26 16:00:00,1307158.093
2017-04-26 17:00:00,1282215.421
2017-04-26 18:00:00,1248569.724
2017-04-26 19:00:00,1205073.607
2017-04-26 20:00:00,1172941.561
2017-04-26 21:00:00,1142451.896
2017-04-26 22:00:00,1113317.455
2017-04-26 23:00:00,1087141.539
2017-04-27 00:00:00,1059613.188
2017-04-27 01:00:00,1032715.816
2017-04-27 02:00:00,1011654.104
2017-04-27 03:00:00,1001057.686
2017-04-27 04:00:00,989049.8205
2017-04-27 05:00:00,997762.5684
2017-04-27 06:00:00,1008281.138
2017-04-27 07:00:00,1080679.339
2017-04-27 08:00:00,1212233.625
2017-04-27 09:00:00,1328682.019
2017-04-27 10:00:00,1386564.214
2017-04-27 11:00:00,1406506.754
2017-04-27 12:00:00,1416477.138
2017-04-27 13:00:00,1406568.086
2017-04-27 14:00:00,1425355.412
2017-04-27 15:00:00,1419525.58
2017-04-27 16:00:00,1401397.762
2017-04-27 17:00:00,1358088.056
2017-04-27 18:00:00,1292898.862
2017-04-27 19:00:00,1245830.775
2017-04-27 20:00:00,1197292.239
2017-04-27 21:00:00,1164565.862
2017-04-27 22:00:00,1134232.302
2017-04-27 23:00:00,1106987.915
2017-04-28 00:00:00,1070972.709
2017-04-28 01:00:00,1042756.896
2017-04-28 02:00:00,1021366.484
2017-04-28 03:00:00,1005371.106
2017-04-28 04:00:00,993797.8664
2017-04-28 05:00:00,999748.5803
2017-04-28 06:00:00,1004689.664
2017-04-28 07:00:00,1076376.401
2017-04-28 08:00:00,1205572.037
2017-04-28 09:00:00,1320069.551
2017-04-28 10:00:00,1384022.282
2017-04-28 11:00:00,1409052.38
2017-04-28 12:00:00,1415083.68
2017-04-28 13:00:00,1411852.176
2017-04-28 14:00:00,1426867.535
2017-04-28 15:00:00,1424226.031
2017-04-28 16:00:00,1408191.814
2017-04-28 17:00:00,1368612.366
2017-04-28 18:00:00,1298667.727
2017-04-28 19:00:00,1242789.71
2017-04-28 20:00:00,1189982.291
2017-04-28 21:00:00,1162075.216
2017-04-28 22:00:00,1132375.372
2017-04-28 23:00:00,1093777.347
2017-04-29 00:00:00,1059502.001
2017-04-29 01:00:00,1034589.646
2017-04-29 02:00:00,1017115.376
2017-04-29 03:00:00,1001756.492
2017-04-29 04:00:00,991942.6384
2017-04-29 05:00:00,995188.0684
2017-04-29 06:00:00,986636.8245
2017-04-29 07:00:00,1020341.014
2017-04-29 08:00:00,1086377.219
2017-04-29 09:00:00,1166392.471
2017-04-29 10:00:00,1213523.193
2017-04-29 11:00:00,1196492.975
2017-04-29 12:00:00,1212922.559
2017-04-29 13:00:00,1206065.977
2017-04-29 14:00:00,1213371.703
2017-04-29 15:00:00,1216531.285
2017-04-29 16:00:00,1204854.161
2017-04-29 17:00:00,1179483.455
2017-04-29 18:00:00,1161630.316
2017-04-29 19:00:00,1149183.564
2017-04-29 20:00:00,1129293.582
2017-04-29 21:00:00,1114689.185
2017-04-29 22:00:00,1088608.335
2017-04-29 23:00:00,1070454.561
2017-04-30 00:00:00,1048078.082
2017-04-30 01:00:00,1024513.16
2017-04-30 02:00:00,1003951.064
2017-04-30 03:00:00,990714.5644
2017-04-30 04:00:00,980881.7345
2017-04-30 05:00:00,974705.4145
2017-04-30 06:00:00,963496.6967
2017-04-30 07:00:00,962909.3206
2017-04-30 08:00:00,991068.9862
2017-04-30 09:00:00,1016750.778
2017-04-30 10:00:00,1050343.903
2017-04-30 11:00:00,1069951.497
2017-04-30 12:00:00,1082479.807
2017-04-30 13:00:00,1075708.889
2017-04-30 14:00:00,1080367.951
2017-04-30 15:00:00,1078690.917
2017-04-30 16:00:00,1069117.225
2017-04-30 17:00:00,1056249.317
2017-04-30 18:00:00,1063819.097
2017-04-30 19:00:00,1089198.027
2017-04-30 20:00:00,1087294.077
2017-04-30 21:00:00,1084482.967
2017-04-30 22:00:00,1076987.849
2017-04-30 23:00:00,1067686.542
2017-05-01 00:00:00,1045027.156
2017-05-01 01:00:00,1025299.504
2017-05-01 02:00:00,1006926.536
2017-05-01 03:00:00,995139.7926
2017-05-01 04:00:00,988356.8207
2017-05-01 05:00:00,991560.0226
2017-05-01 06:00:00,1014586.712
2017-05-01 07:00:00,1091828.479
2017-05-01 08:00:00,1223693.502
2017-05-01 09:00:00,1345248.597
2017-05-01 10:00:00,1410713.15
2017-05-01 11:00:00,1430966.197
2017-05-01 12:00:00,1433774.025
2017-05-01 13:00:00,1424920.338
2017-05-01 14:00:00,1441624.937
2017-05-01 15:00:00,1426780.254
2017-05-01 16:00:00,1402236.284
2017-05-01 17:00:00,1361000.596
2017-05-01 18:00:00,1304476.003
2017-05-01 19:00:00,1246390.064
2017-05-01 20:00:00,1194325.095
2017-05-01 21:00:00,1165187.198
2017-05-01 22:00:00,1141921.178
2017-05-01 23:00:00,1112554.847
2017-05-02 00:00:00,1078024.287
2017-05-02 01:00:00,1054013.868
2017-05-02 02:00:00,1032937.558
2017-05-02 03:00:00,1017107.062
2017-05-02 04:00:00,1009131.228
2017-05-02 05:00:00,1014941.634
2017-05-02 06:00:00,1025847.11
2017-05-02 07:00:00,1098169.361
2017-05-02 08:00:00,1229436.416
2017-05-02 09:00:00,1344680.522
2017-05-02 10:00:00,1411373.908
2017-05-02 11:00:00,1430661.332
2017-05-02 12:00:00,1432707.452
2017-05-02 13:00:00,1423791.392
2017-05-02 14:00:00,1438998.385
2017-05-02 15:00:00,1436074.37
2017-05-02 16:00:00,1419807.798
2017-05-02 17:00:00,1380839.182
2017-05-02 18:00:00,1323370.811
2017-05-02 19:00:00,1272132.47
2017-05-02 20:00:00,1217992.309
2017-05-02 21:00:00,1183586.208
2017-05-02 22:00:00,1158331.718
2017-05-02 23:00:00,1131048.533
2017-05-03 00:00:00,1096858.245
2017-05-03 01:00:00,1063852.862
2017-05-03 02:00:00,1025572.724
2017-05-03 03:00:00,1006592.36
2017-05-03 04:00:00,1000224.442
2017-05-03 05:00:00,1003686.544
2017-05-03 06:00:00,1013582.028
2017-05-03 07:00:00,1084236.849
2017-05-03 08:00:00,1216274.504
2017-05-03 09:00:00,1333577.793
2017-05-03 10:00:00,1395334.664
2017-05-03 11:00:00,1417710.432
2017-05-03 12:00:00,1421435.094
2017-05-03 13:00:00,1413090.066
2017-05-03 14:00:00,1430155.743
2017-05-03 15:00:00,1420753.99
2017-05-03 16:00:00,1407620.386
2017-05-03 17:00:00,1367735.58
2017-05-03 18:00:00,1307441.353
2017-05-03 19:00:00,1257657.196
2017-05-03 20:00:00,1205811.387
2017-05-03 21:00:00,1170424.94
2017-05-03 22:00:00,1141976.446
2017-05-03 23:00:00,1112671.625
2017-05-04 00:00:00,1083223.073
2017-05-04 01:00:00,1053416.386
2017-05-04 02:00:00,1029899.958
2017-05-04 03:00:00,1015288.904
2017-05-04 04:00:00,1005759.114
2017-05-04 05:00:00,1007482.134
2017-05-04 06:00:00,1016506.578
2017-05-04 07:00:00,1087315.651
2017-05-04 08:00:00,1220538.71
2017-05-04 09:00:00,1336140.3
2017-05-04 10:00:00,1395211.784
2017-05-04 11:00:00,1411353.236
2017-05-04 12:00:00,1421237.404
2017-05-04 13:00:00,1408157.754
2017-05-04 14:00:00,1427037.331
2017-05-04 15:00:00,1422528.922
2017-05-04 16:00:00,1412115.212
2017-05-04 17:00:00,1375263.06
2017-05-04 18:00:00,1313717.329
2017-05-04 19:00:00,1261796.148
2017-05-04 20:00:00,1201985.743
2017-05-04 21:00:00,1168762.352
2017-05-04 22:00:00,1143687.878
2017-05-04 23:00:00,1114028.351
2017-05-05 00:00:00,1082226.691
2017-05-05 01:00:00,1050006.024
2017-05-05 02:00:00,1027463.032
2017-05-05 03:00:00,1013713.558
2017-05-05 04:00:00,1006842.806
2017-05-05 05:00:00,1010099.14
2017-05-05 06:00:00,1018483.196
2017-05-05 07:00:00,1094354.851
2017-05-05 08:00:00,1224405.958
2017-05-05 09:00:00,1341222.035
2017-05-05 10:00:00,1406833.584
2017-05-05 11:00:00,1419252.866
2017-05-05 12:00:00,1419424.288
2017-05-05 13:00:00,1406512.34
2017-05-05 14:00:00,1428301.012
2017-05-05 15:00:00,1433796.388
2017-05-05 16:00:00,1415716.074
2017-05-05 17:00:00,1373620.832
2017-05-05 18:00:00,1312983.062
2017-05-05 19:00:00,1259357.691
2017-05-05 20:00:00,1211725.123
2017-05-05 21:00:00,1175501.4
2017-05-05 22:00:00,1149495.216
2017-05-05 23:00:00,1118330.699
2017-05-06 00:00:00,1082243.113
2017-05-06 01:00:00,1061686.382
2017-05-06 02:00:00,1045774.4
2017-05-06 03:00:00,1030894.78
2017-05-06 04:00:00,1024180.02
2017-05-06 05:00:00,1023352.618
2017-05-06 06:00:00,1010749.914
2017-05-06 07:00:00,1048933.232
2017-05-06 08:00:00,1124336.36
2017-05-06 09:00:00,1211892.971
2017-05-06 10:00:00,1269045.676
2017-05-06 11:00:00,1285909.018
2017-05-06 12:00:00,1283690.914
2017-05-06 13:00:00,1272280.052
2017-05-06 14:00:00,1278544.464
2017-05-06 15:00:00,1276413.656
2017-05-06 16:00:00,1264948.722
2017-05-06 17:00:00,1237793.711
2017-05-06 18:00:00,1205384.64
2017-05-06 19:00:00,1179981.74
2017-05-06 20:00:00,1158436.31
2017-05-06 21:00:00,1139307.483
2017-05-06 22:00:00,1121241.479
2017-05-06 23:00:00,1098873.163
2017-05-07 00:00:00,1077426.536
2017-05-07 01:00:00,1054690.944
2017-05-07 02:00:00,1035717.536
2017-05-07 03:00:00,1019452.38
2017-05-07 04:00:00,1008196.767
2017-05-07 05:00:00,999245.6967
2017-05-07 06:00:00,982064.437
2017-05-07 07:00:00,985889.4808
2017-05-07 08:00:00,1012554.308
2017-05-07 09:00:00,1040539.304
2017-05-07 10:00:00,1064382.322
2017-05-07 11:00:00,1081448.283
2017-05-07 12:00:00,1088322.341
2017-05-07 13:00:00,1090298.269
2017-05-07 14:00:00,1094144.573
2017-05-07 15:00:00,1091107.683
2017-05-07 16:00:00,1090494.865
2017-05-07 17:00:00,1085248.063
2017-05-07 18:00:00,1085332.619
2017-05-07 19:00:00,1095849.715
2017-05-07 20:00:00,1098456.427
2017-05-07 21:00:00,1094718.563
2017-05-07 22:00:00,1082802.53
2017-05-07 23:00:00,1069775.712
2017-05-08 00:00:00,1055167.744
2017-05-08 01:00:00,1036334.506
2017-05-08 02:00:00,1019675.831
2017-05-08 03:00:00,1007149.453
2017-05-08 04:00:00,1000261.327
2017-05-08 05:00:00,1005822.965
2017-05-08 06:00:00,1026621.146
2017-05-08 07:00:00,1105718.395
2017-05-08 08:00:00,1244298.777
2017-05-08 09:00:00,1366207.893
2017-05-08 10:00:00,1428060.65
2017-05-08 11:00:00,1441676.156
2017-05-08 12:00:00,1448624.194
2017-05-08 13:00:00,1444729.718
2017-05-08 14:00:00,1460879.317
2017-05-08 15:00:00,1457759.818
2017-05-08 16:00:00,1445983.524
2017-05-08 17:00:00,1405475.854
2017-05-08 18:00:00,1336557.159
2017-05-08 19:00:00,1283852.658
2017-05-08 20:00:00,1228942.127
2017-05-08 21:00:00,1192751.49
2017-05-08 22:00:00,1167525.14
2017-05-08 23:00:00,1134344.061
2017-05-09 00:00:00,1105110.441
2017-05-09 01:00:00,1077845.528
2017-05-09 02:00:00,1055273.336
2017-05-09 03:00:00,1042601.274
2017-05-09 04:00:00,1035057.7
2017-05-09 05:00:00,1040492.268
2017-05-09 06:00:00,1049444.468
2017-05-09 07:00:00,1123608.671
2017-05-09 08:00:00,1259181.138
2017-05-09 09:00:00,1378636.206
2017-05-09 10:00:00,1443696.304
2017-05-09 11:00:00,1462999.001
2017-05-09 12:00:00,1470144.861
2017-05-09 13:00:00,1466415.685
2017-05-09 14:00:00,1481239.181
2017-05-09 15:00:00,1478236.303
2017-05-09 16:00:00,1449620.241
2017-05-09 17:00:00,1407496.288
2017-05-09 18:00:00,1344115.207
2017-05-09 19:00:00,1290450.06
2017-05-09 20:00:00,1236117.179
2017-05-09 21:00:00,1203676.7
2017-05-09 22:00:00,1179680.136
2017-05-09 23:00:00,1152035.831
2017-05-10 00:00:00,1117115.645
2017-05-10 01:00:00,1085825.634
2017-05-10 02:00:00,1060601.616
2017-05-10 03:00:00,1047260.948
2017-05-10 04:00:00,1039867.502
2017-05-10 05:00:00,1047798.176
2017-05-10 06:00:00,1053917.36
2017-05-10 07:00:00,1127805.283
2017-05-10 08:00:00,1259637.184
2017-05-10 09:00:00,1377817.0
2017-05-10 10:00:00,1441227.073
2017-05-10 11:00:00,1460089.147
2017-05-10 12:00:00,1464921.265
2017-05-10 13:00:00,1452620.628
2017-05-10 14:00:00,1464744.571
2017-05-10 15:00:00,1459645.865
2017-05-10 16:00:00,1448092.627
2017-05-10 17:00:00,1413660.15
2017-05-10 18:00:00,1351727.257
2017-05-10 19:00:00,1296875.59
2017-05-10 20:00:00,1242342.421
2017-05-10 21:00:00,1206164.552
2017-05-10 22:00:00,1180721.978
2017-05-10 23:00:00,1143949.783
2017-05-11 00:00:00,1115090.227
2017-05-11 01:00:00,1088941.884
2017-05-11 02:00:00,1068719.41
2017-05-11 03:00:00,1054295.55
2017-05-11 04:00:00,1044558.474
2017-05-11 05:00:00,1050918.396
2017-05-11 06:00:00,1059403.048
2017-05-11 07:00:00,1137328.837
2017-05-11 08:00:00,1277992.334
2017-05-11 09:00:00,1390557.936
2017-05-11 10:00:00,1441879.324
2017-05-11 11:00:00,1443667.153
2017-05-11 12:00:00,1454238.231
2017-05-11 13:00:00,1454365.944
2017-05-11 14:00:00,1467679.923
2017-05-11 15:00:00,1462936.294
2017-05-11 16:00:00,1449516.09
2017-05-11 17:00:00,1406886.414
2017-05-11 18:00:00,1343217.139
2017-05-11 19:00:00,1286082.186
2017-05-11 20:00:00,1235316.713
2017-05-11 21:00:00,1203478.658
2017-05-11 22:00:00,1178394.016
2017-05-11 23:00:00,1145730.235
2017-05-12 00:00:00,1117288.767
2017-05-12 01:00:00,1092107.41
2017-05-12 02:00:00,1073066.652
2017-05-12 03:00:00,1056847.584
2017-05-12 04:00:00,1050592.18
2017-05-12 05:00:00,1055109.91
2017-05-12 06:00:00,1063387.862
2017-05-12 07:00:00,1142407.535
2017-05-12 08:00:00,1276127.66
2017-05-12 09:00:00,1390533.552
2017-05-12 10:00:00,1443453.844
2017-05-12 11:00:00,1459756.045
2017-05-12 12:00:00,1458154.843
2017-05-12 13:00:00,1447023.688
2017-05-12 14:00:00,1459978.674
2017-05-12 15:00:00,1456359.692
2017-05-12 16:00:00,1439897.41
2017-05-12 17:00:00,1395928.288
2017-05-12 18:00:00,1326010.88
2017-05-12 19:00:00,1275674.143
2017-05-12 20:00:00,1230519.555
2017-05-12 21:00:00,1198696.624
2017-05-12 22:00:00,1174782.908
2017-05-12 23:00:00,1143536.025
2017-05-13 00:00:00,1113990.203
2017-05-13 01:00:00,1088040.974
2017-05-13 02:00:00,1067709.548
2017-05-13 03:00:00,1053147.584
2017-05-13 04:00:00,1041952.896
2017-05-13 05:00:00,1044476.712
2017-05-13 06:00:00,1032510.294
2017-05-13 07:00:00,1071871.922
2017-05-13 08:00:00,1140909.369
2017-05-13 09:00:00,1214130.365
2017-05-13 10:00:00,1267180.685
2017-05-13 11:00:00,1289630.782
2017-05-13 12:00:00,1293908.52
2017-05-13 13:00:00,1292135.798
2017-05-13 14:00:00,1294057.234
2017-05-13 15:00:00,1284084.609
2017-05-13 16:00:00,1264189.377
2017-05-13 17:00:00,1229253.201
2017-05-13 18:00:00,1195385.49
2017-05-13 19:00:00,1183877.022
2017-05-13 20:00:00,1170421.592
2017-05-13 21:00:00,1152023.939
2017-05-13 22:00:00,1132719.183
2017-05-13 23:00:00,1113731.193
2017-05-14 00:00:00,1092367.32
2017-05-14 01:00:00,1073839.338
2017-05-14 02:00:00,1056340.016
2017-05-14 03:00:00,1040166.384
2017-05-14 04:00:00,1028785.532
2017-05-14 05:00:00,1027630.428
2017-05-14 06:00:00,1014157.131
2017-05-14 07:00:00,1018330.468
2017-05-14 08:00:00,1041783.478
2017-05-14 09:00:00,1070910.702
2017-05-14 10:00:00,1102322.281
2017-05-14 11:00:00,1117251.741
2017-05-14 12:00:00,1128436.555
2017-05-14 13:00:00,1127996.029
2017-05-14 14:00:00,1134390.671
2017-05-14 15:00:00,1131805.971
2017-05-14 16:00:00,1121591.691
2017-05-14 17:00:00,1111322.493
2017-05-14 18:00:00,1110228.109
2017-05-14 19:00:00,1118700.505
2017-05-14 20:00:00,1117660.167
2017-05-14 21:00:00,1115312.373
2017-05-14 22:00:00,1110867.385
2017-05-14 23:00:00,1100325.958
2017-05-15 00:00:00,1079632.216
2017-05-15 01:00:00,1061316.588
2017-05-15 02:00:00,1044369.336
2017-05-15 03:00:00,1026151.315
2017-05-15 04:00:00,1015313.711
2017-05-15 05:00:00,1020773.822
2017-05-15 06:00:00,1044335.082
2017-05-15 07:00:00,1126238.023
2017-05-15 08:00:00,1272070.15
2017-05-15 09:00:00,1395571.128
2017-05-15 10:00:00,1453673.025
2017-05-15 11:00:00,1466341.795
2017-05-15 12:00:00,1466330.535
2017-05-15 13:00:00,1457871.621
2017-05-15 14:00:00,1465947.253
2017-05-15 15:00:00,1463548.405
2017-05-15 16:00:00,1447660.28
2017-05-15 17:00:00,1405793.18
2017-05-15 18:00:00,1338135.109
2017-05-15 19:00:00,1282582.93
