Time,Cloud Cover (%),Pressure_kpa,Temperature (C) ,Wind Direction (deg),Wind Speed (kmh)
13/4/2017 7:00,1,1012,18,117,8
13/4/2017 8:00,1,1012,22,215,8
13/4/2017 9:00,0,1012,24,313,8
13/4/2017 10:00,0,1011,24,307,12
13/4/2017 11:00,1,1010,26,301,16
13/4/2017 12:00,1,1010,26,295,20
13/4/2017 13:00,2,1010,24,296,18
13/4/2017 14:00,2,1009,22,297,17
13/4/2017 15:00,3,1009,22,298,15
13/4/2017 16:00,3,1010,20,297,15
13/4/2017 17:00,3,1010,18,296,14
13/4/2017 18:00,3,1011,16,296,13
13/4/2017 19:00,3,1011,16,306,11
13/4/2017 20:00,2,1012,14,316,9
13/4/2017 21:00,2,1012,14,326,8
13/4/2017 22:00,3,1012,14,330,9
13/4/2017 23:00,3,1012,14,333,9
14/4/2017 0:00,3,1011,12,337,10
14/4/2017 1:00,3,1011,12,231,9
14/4/2017 2:00,3,1011,12,125,8
14/4/2017 3:00,3,1011,12,19,6
14/4/2017 4:00,3,1011,12,13,8
14/4/2017 5:00,2,1011,14,7,9
14/4/2017 6:00,2,1012,16,1,10
14/4/2017 7:00,2,1012,20,78,10
14/4/2017 8:00,2,1012,22,155,9
14/4/2017 9:00,2,1012,26,232,9
14/4/2017 10:00,2,1011,26,245,12
14/4/2017 11:00,3,1010,26,258,16
14/4/2017 12:00,3,1010,24,271,20
14/4/2017 13:00,3,1009,24,282,19
14/4/2017 14:00,3,1009,22,292,18
14/4/2017 15:00,3,1008,20,303,17
14/4/2017 16:00,3,1009,20,302,16
14/4/2017 17:00,3,1009,18,301,15
14/4/2017 18:00,3,1010,16,300,14
14/4/2017 19:00,3,1010,16,309,12
14/4/2017 20:00,4,1011,14,317,10
14/4/2017 21:00,4,1011,14,325,8
14/4/2017 22:00,4,1011,14,329,9
14/4/2017 23:00,3,1010,14,333,9
15/4/2017 0:00,3,1010,14,337,10
15/4/2017 1:00,3,1010,12,343,8
15/4/2017 2:00,3,1011,12,350,6
15/4/2017 3:00,3,1011,12,356,4
15/4/2017 4:00,3,1011,14,248,4
15/4/2017 5:00,3,1012,16,139,3
15/4/2017 6:00,3,1013,18,31,3
15/4/2017 7:00,2,1013,20,108,4
15/4/2017 8:00,1,1013,22,185,6
15/4/2017 9:00,0,1013,24,262,7
15/4/2017 10:00,0,1012,24,267,12
15/4/2017 11:00,1,1011,24,273,16
15/4/2017 12:00,1,1011,24,278,20
15/4/2017 13:00,2,1010,24,284,19
15/4/2017 14:00,2,1010,22,289,17
15/4/2017 15:00,2,1010,22,295,15
15/4/2017 16:00,1,1010,20,294,15
15/4/2017 17:00,1,1010,18,293,14
15/4/2017 18:00,0,1011,16,293,13
15/4/2017 19:00,0,1011,14,303,10
15/4/2017 20:00,0,1011,14,313,8
15/4/2017 21:00,0,1012,14,324,5
15/4/2017 22:00,0,1011,12,330,5
15/4/2017 23:00,0,1011,12,336,5
16/4/2017 0:00,0,1010,12,342,5
16/4/2017 1:00,5,1010,10,249,4
16/4/2017 2:00,9,1010,10,156,3
16/4/2017 3:00,14,1010,10,63,2
16/4/2017 4:00,9,1011,12,56,2
16/4/2017 5:00,5,1011,14,49,2
16/4/2017 6:00,0,1012,16,42,2
16/4/2017 7:00,0,1012,18,118,4
16/4/2017 8:00,0,1012,20,193,6
16/4/2017 9:00,0,1012,24,269,9
16/4/2017 10:00,0,1011,24,269,12
16/4/2017 11:00,0,1010,24,270,14
16/4/2017 12:00,0,1010,24,270,17
16/4/2017 13:00,0,1009,22,275,17
16/4/2017 14:00,0,1009,22,280,17
16/4/2017 15:00,0,1008,20,285,16
16/4/2017 16:00,0,1009,18,284,14
16/4/2017 17:00,0,1009,16,282,12
16/4/2017 18:00,0,1010,16,281,10
16/4/2017 19:00,0,1010,14,278,8
16/4/2017 20:00,0,1010,14,276,6
16/4/2017 21:00,0,1011,14,273,4
16/4/2017 22:00,1,1011,12,288,4
16/4/2017 23:00,2,1010,12,303,5
17/4/2017 0:00,3,1010,12,319,5
17/4/2017 1:00,8,1010,12,219,4
17/4/2017 2:00,12,1010,12,119,4
17/4/2017 3:00,17,1010,10,19,4
17/4/2017 4:00,11,1010,12,19,4
17/4/2017 5:00,6,1011,14,19,4
17/4/2017 6:00,0,1011,16,18,4
17/4/2017 7:00,0,1011,18,108,6
17/4/2017 8:00,0,1011,22,198,7
17/4/2017 9:00,0,1011,24,288,9
17/4/2017 10:00,0,1010,26,286,13
17/4/2017 11:00,0,1010,26,285,16
17/4/2017 12:00,0,1009,26,283,20
17/4/2017 13:00,1,1009,24,286,20
17/4/2017 14:00,1,1009,22,289,19
17/4/2017 15:00,2,1008,22,292,19
17/4/2017 16:00,2,1009,20,292,16
17/4/2017 17:00,3,1009,18,292,12
17/4/2017 18:00,3,1010,16,292,9
17/4/2017 19:00,2,1010,14,295,7
17/4/2017 20:00,1,1010,14,298,4
17/4/2017 21:00,0,1011,14,301,2
17/4/2017 22:00,1,1011,14,208,2
17/4/2017 23:00,1,1010,12,115,2
18/4/2017 0:00,2,1010,12,22,2
18/4/2017 1:00,2,1010,12,46,2
18/4/2017 2:00,2,1010,12,69,2
18/4/2017 3:00,2,1010,10,93,3
18/4/2017 4:00,2,1011,12,129,2
18/4/2017 5:00,2,1011,14,166,2
18/4/2017 6:00,2,1012,16,203,2
18/4/2017 7:00,3,1012,20,220,6
18/4/2017 8:00,3,1012,22,237,10
18/4/2017 9:00,3,1012,24,254,14
18/4/2017 10:00,3,1011,24,258,16
18/4/2017 11:00,3,1011,24,261,18
18/4/2017 12:00,3,1010,22,265,21
18/4/2017 13:00,3,1010,22,270,18
18/4/2017 14:00,3,1010,20,274,15
18/4/2017 15:00,3,1010,20,279,12
18/4/2017 16:00,4,1010,18,276,11
18/4/2017 17:00,5,1010,16,273,9
18/4/2017 18:00,5,1011,16,270,8
18/4/2017 19:00,8,1011,14,271,6
18/4/2017 20:00,10,1011,14,272,4
18/4/2017 21:00,12,1012,14,273,2
18/4/2017 22:00,15,1011,12,290,3
18/4/2017 23:00,19,1011,12,307,5
19/4/2017 0:00,22,1011,12,324,6
19/4/2017 1:00,20,1011,12,227,5
19/4/2017 2:00,17,1011,12,131,5
19/4/2017 3:00,15,1011,12,34,4
19/4/2017 4:00,10,1011,12,141,3
19/4/2017 5:00,5,1012,14,247,3
19/4/2017 6:00,0,1012,16,354,2
19/4/2017 7:00,0,1012,20,321,4
19/4/2017 8:00,0,1012,22,288,7
19/4/2017 9:00,0,1012,24,255,9
19/4/2017 10:00,1,1011,24,263,12
19/4/2017 11:00,1,1011,24,271,16
19/4/2017 12:00,2,1010,26,279,19
19/4/2017 13:00,2,1010,24,287,18
19/4/2017 14:00,3,1009,22,294,17
19/4/2017 15:00,4,1009,22,302,16
19/4/2017 16:00,4,1009,20,304,15
19/4/2017 17:00,4,1010,18,306,13
19/4/2017 18:00,4,1010,16,308,12
19/4/2017 19:00,4,1011,16,294,9
19/4/2017 20:00,5,1011,16,280,7
19/4/2017 21:00,6,1011,14,266,5
19/4/2017 22:00,8,1011,14,286,4
19/4/2017 23:00,10,1011,14,307,3
20/4/2017 0:00,11,1010,14,327,2
20/4/2017 1:00,13,1010,12,252,3
20/4/2017 2:00,15,1011,12,177,3
20/4/2017 3:00,17,1011,12,102,3
20/4/2017 4:00,13,1011,14,126,4
20/4/2017 5:00,9,1011,16,151,4
20/4/2017 6:00,5,1012,18,175,5
20/4/2017 7:00,4,1012,20,202,6
20/4/2017 8:00,4,1012,22,229,6
20/4/2017 9:00,4,1012,26,257,7
20/4/2017 10:00,4,1011,26,265,11
20/4/2017 11:00,4,1011,26,274,14
20/4/2017 12:00,4,1010,28,283,18
20/4/2017 13:00,4,1010,26,289,17
20/4/2017 14:00,4,1009,26,296,16
20/4/2017 15:00,5,1009,24,302,15
20/4/2017 16:00,5,1009,22,298,13
20/4/2017 17:00,5,1009,20,294,12
20/4/2017 18:00,5,1010,20,289,10
20/4/2017 19:00,5,1010,18,268,9
20/4/2017 20:00,5,1011,18,246,7
20/4/2017 21:00,4,1011,18,224,6
20/4/2017 22:00,4,1011,16,212,5
20/4/2017 23:00,4,1011,16,201,4
21/4/2017 0:00,4,1010,16,189,4
21/4/2017 1:00,4,1010,16,168,4
21/4/2017 2:00,3,1010,14,148,5
21/4/2017 3:00,3,1010,14,127,6
21/4/2017 4:00,3,1010,16,148,4
21/4/2017 5:00,3,1011,18,168,3
21/4/2017 6:00,3,1011,20,188,2
21/4/2017 7:00,4,1011,22,210,3
21/4/2017 8:00,4,1011,24,233,5
21/4/2017 9:00,4,1011,28,256,7
21/4/2017 10:00,4,1010,28,262,10
21/4/2017 11:00,4,1010,28,269,14
21/4/2017 12:00,4,1009,28,275,17
21/4/2017 13:00,4,1008,28,287,17
21/4/2017 14:00,4,1008,28,300,17
21/4/2017 15:00,3,1007,26,312,17
21/4/2017 16:00,3,1008,26,307,15
21/4/2017 17:00,3,1008,24,303,13
21/4/2017 18:00,3,1009,22,298,11
21/4/2017 19:00,4,1009,20,273,9
21/4/2017 20:00,4,1010,20,247,8
21/4/2017 21:00,5,1011,18,222,6
21/4/2017 22:00,5,1010,18,208,7
21/4/2017 23:00,5,1010,18,193,7
22/4/2017 0:00,5,1010,18,179,7
22/4/2017 1:00,5,1010,16,174,7
22/4/2017 2:00,5,1010,16,169,7
22/4/2017 3:00,5,1010,16,164,7
22/4/2017 4:00,5,1011,18,171,7
22/4/2017 5:00,5,1011,18,178,7
22/4/2017 6:00,6,1012,20,185,7
22/4/2017 7:00,6,1012,22,195,8
22/4/2017 8:00,7,1012,24,205,9
22/4/2017 9:00,8,1012,28,215,11
22/4/2017 10:00,7,1012,28,228,14
22/4/2017 11:00,6,1011,28,242,17
22/4/2017 12:00,5,1010,28,255,19
22/4/2017 13:00,5,1010,26,262,17
22/4/2017 14:00,5,1009,24,270,15
22/4/2017 15:00,5,1009,24,277,13
22/4/2017 16:00,5,1009,22,275,12
22/4/2017 17:00,5,1010,20,274,10
22/4/2017 18:00,5,1010,18,273,8
22/4/2017 19:00,4,1011,18,250,7
22/4/2017 20:00,4,1011,18,228,6
22/4/2017 21:00,3,1012,18,206,5
22/4/2017 22:00,3,1012,16,195,6
22/4/2017 23:00,4,1011,16,185,7
23/4/2017 0:00,4,1011,16,174,7
23/4/2017 1:00,4,1011,16,174,7
23/4/2017 2:00,4,1011,14,173,7
23/4/2017 3:00,4,1011,14,172,8
23/4/2017 4:00,4,1012,16,171,8
23/4/2017 5:00,4,1012,18,169,8
23/4/2017 6:00,4,1013,20,168,8
23/4/2017 7:00,5,1013,22,188,9
23/4/2017 8:00,5,1013,24,207,10
23/4/2017 9:00,6,1013,26,226,11
23/4/2017 10:00,6,1012,26,241,13
23/4/2017 11:00,5,1011,28,256,14
23/4/2017 12:00,5,1011,28,271,16
23/4/2017 13:00,5,1010,26,279,15
23/4/2017 14:00,4,1010,26,287,14
23/4/2017 15:00,3,1009,24,296,14
23/4/2017 16:00,3,1009,22,297,12
23/4/2017 17:00,3,1010,20,299,11
23/4/2017 18:00,3,1010,18,300,9
23/4/2017 19:00,3,1011,18,288,8
23/4/2017 20:00,4,1011,18,275,6
23/4/2017 21:00,4,1011,16,263,5
23/4/2017 22:00,4,1011,16,270,5
23/4/2017 23:00,4,1011,16,277,4
24/4/2017 0:00,5,1010,14,284,4
24/4/2017 1:00,4,1010,14,202,4
24/4/2017 2:00,4,1011,14,120,3
24/4/2017 3:00,4,1011,14,38,3
24/4/2017 4:00,4,1011,16,85,4
24/4/2017 5:00,5,1012,18,131,5
24/4/2017 6:00,5,1012,20,178,7
24/4/2017 7:00,5,1012,22,202,9
24/4/2017 8:00,5,1012,24,226,11
24/4/2017 9:00,4,1012,26,249,13
24/4/2017 10:00,4,1011,26,255,15
24/4/2017 11:00,3,1010,26,261,16
24/4/2017 12:00,3,1009,28,267,18
24/4/2017 13:00,3,1009,26,273,17
24/4/2017 14:00,3,1009,24,279,16
24/4/2017 15:00,2,1008,22,285,14
24/4/2017 16:00,2,1009,22,280,12
24/4/2017 17:00,3,1009,20,275,10
24/4/2017 18:00,3,1010,18,271,8
24/4/2017 19:00,3,1010,18,251,7
24/4/2017 20:00,3,1010,18,231,7
24/4/2017 21:00,3,1011,16,211,6
24/4/2017 22:00,5,1010,16,212,6
24/4/2017 23:00,8,1010,16,213,6
25/4/2017 0:00,11,1009,16,214,6
25/4/2017 1:00,26,1009,14,194,6
25/4/2017 2:00,41,1009,14,174,5
25/4/2017 3:00,57,1010,14,154,4
25/4/2017 4:00,39,1010,16,154,5
25/4/2017 5:00,21,1010,18,154,6
25/4/2017 6:00,3,1011,20,154,6
25/4/2017 7:00,3,1010,22,186,7
25/4/2017 8:00,2,1010,24,219,8
25/4/2017 9:00,2,1010,28,252,9
25/4/2017 10:00,2,1009,28,257,12
25/4/2017 11:00,2,1009,28,262,16
25/4/2017 12:00,2,1008,28,267,19
25/4/2017 13:00,2,1008,26,270,18
25/4/2017 14:00,2,1007,26,273,17
25/4/2017 15:00,1,1007,24,277,16
25/4/2017 16:00,1,1007,22,281,15
25/4/2017 17:00,1,1008,22,285,14
25/4/2017 18:00,1,1008,20,289,13
25/4/2017 19:00,1,1009,18,291,10
25/4/2017 20:00,0,1009,18,294,8
25/4/2017 21:00,0,1009,18,296,5
25/4/2017 22:00,0,1009,18,304,4
25/4/2017 23:00,0,1009,16,312,3
26/4/2017 0:00,0,1008,16,320,2
26/4/2017 1:00,1,1008,16,238,2
26/4/2017 2:00,2,1008,14,155,2
26/4/2017 3:00,3,1008,14,73,1
26/4/2017 4:00,2,1009,16,109,2
26/4/2017 5:00,1,1009,18,145,2
26/4/2017 6:00,0,1010,20,182,3
26/4/2017 7:00,0,1010,22,202,4
26/4/2017 8:00,0,1010,24,223,5
26/4/2017 9:00,0,1010,26,243,6
26/4/2017 10:00,0,1010,26,251,10
26/4/2017 11:00,0,1009,28,259,14
26/4/2017 12:00,0,1008,28,267,18
26/4/2017 13:00,0,1008,26,273,18
26/4/2017 14:00,0,1008,26,278,18
26/4/2017 15:00,0,1007,24,283,18
26/4/2017 16:00,0,1008,22,284,16
26/4/2017 17:00,1,1008,20,285,14
26/4/2017 18:00,1,1009,18,286,12
26/4/2017 19:00,1,1009,18,280,10
26/4/2017 20:00,0,1009,18,274,8
26/4/2017 21:00,0,1010,16,268,5
26/4/2017 22:00,0,1009,16,295,6
26/4/2017 23:00,0,1009,16,322,7
27/4/2017 0:00,0,1009,16,349,8
27/4/2017 1:00,10,1009,16,246,7
27/4/2017 2:00,21,1009,14,144,6
27/4/2017 3:00,31,1009,14,41,5
27/4/2017 4:00,21,1010,16,40,5
27/4/2017 5:00,10,1010,18,38,6
27/4/2017 6:00,0,1011,20,37,6
27/4/2017 7:00,0,1011,22,120,6
27/4/2017 8:00,0,1011,24,202,7
27/4/2017 9:00,0,1011,28,285,8
27/4/2017 10:00,1,1010,28,283,11
27/4/2017 11:00,1,1009,28,281,15
27/4/2017 12:00,2,1009,28,279,19
27/4/2017 13:00,2,1008,26,283,19
27/4/2017 14:00,2,1008,26,286,19
27/4/2017 15:00,2,1008,24,290,19
27/4/2017 16:00,2,1008,22,293,16
27/4/2017 17:00,3,1009,20,296,14
27/4/2017 18:00,3,1009,20,299,12
27/4/2017 19:00,3,1009,18,306,9
27/4/2017 20:00,3,1010,18,313,7
27/4/2017 21:00,3,1010,18,321,5
27/4/2017 22:00,4,1009,18,216,5
27/4/2017 23:00,4,1009,16,112,6
28/4/2017 0:00,4,1008,16,8,6
28/4/2017 1:00,5,1009,16,21,5
28/4/2017 2:00,5,1009,16,35,3
28/4/2017 3:00,6,1009,14,49,2
28/4/2017 4:00,6,1010,16,122,2
28/4/2017 5:00,6,1010,18,196,2
28/4/2017 6:00,6,1010,22,270,3
28/4/2017 7:00,6,1010,24,286,4
28/4/2017 8:00,6,1010,26,303,5
28/4/2017 9:00,6,1010,28,319,6
28/4/2017 10:00,7,1009,30,311,11
28/4/2017 11:00,8,1008,30,302,15
28/4/2017 12:00,9,1007,30,293,20
28/4/2017 13:00,9,1007,30,298,20
28/4/2017 14:00,8,1007,28,304,20
28/4/2017 15:00,7,1006,28,310,20
28/4/2017 16:00,7,1006,26,311,18
28/4/2017 17:00,7,1007,24,312,16
28/4/2017 18:00,7,1007,24,312,14
28/4/2017 19:00,7,1008,22,284,12
28/4/2017 20:00,6,1008,22,256,9
28/4/2017 21:00,6,1009,20,228,6
28/4/2017 22:00,7,1008,20,205,6
28/4/2017 23:00,7,1008,20,182,6
29/4/2017 0:00,7,1008,20,159,6
29/4/2017 1:00,8,1008,18,113,5
29/4/2017 2:00,10,1008,18,67,4
29/4/2017 3:00,11,1008,18,20,3
29/4/2017 4:00,11,1009,20,20,2
29/4/2017 5:00,10,1009,22,21,2
29/4/2017 6:00,10,1010,24,21,2
29/4/2017 7:00,13,1009,26,127,3
29/4/2017 8:00,16,1009,28,233,4
29/4/2017 9:00,20,1009,32,339,5
29/4/2017 10:00,16,1008,32,326,10
29/4/2017 11:00,13,1007,32,314,15
29/4/2017 12:00,10,1006,34,302,21
29/4/2017 13:00,12,1006,32,301,19
29/4/2017 14:00,13,1006,30,299,17
29/4/2017 15:00,14,1005,28,298,15
29/4/2017 16:00,14,1006,26,297,14
29/4/2017 17:00,14,1006,26,295,13
29/4/2017 18:00,14,1006,24,294,12
29/4/2017 19:00,13,1007,22,263,10
29/4/2017 20:00,12,1007,22,233,9
29/4/2017 21:00,11,1008,22,203,7
29/4/2017 22:00,11,1008,20,213,6
29/4/2017 23:00,11,1007,20,224,6
30/4/2017 0:00,11,1007,20,234,5
30/4/2017 1:00,10,1007,20,228,4
30/4/2017 2:00,9,1007,18,222,3
30/4/2017 3:00,8,1007,18,215,2
30/4/2017 4:00,8,1008,20,209,3
30/4/2017 5:00,8,1008,22,203,3
30/4/2017 6:00,9,1009,22,197,4
30/4/2017 7:00,10,1009,24,208,8
30/4/2017 8:00,11,1009,26,219,11
30/4/2017 9:00,12,1009,26,231,14
30/4/2017 10:00,11,1009,26,240,15
30/4/2017 11:00,10,1008,28,249,17
30/4/2017 12:00,9,1007,28,258,18
30/4/2017 13:00,8,1007,26,262,17
30/4/2017 14:00,8,1007,26,267,15
30/4/2017 15:00,7,1006,24,271,14
30/4/2017 16:00,7,1006,22,266,12
30/4/2017 17:00,7,1007,22,261,10
30/4/2017 18:00,8,1007,20,257,8
30/4/2017 19:00,7,1007,20,246,7
30/4/2017 20:00,7,1008,18,236,6
30/4/2017 21:00,6,1008,18,226,4
30/4/2017 22:00,6,1008,18,225,5
30/4/2017 23:00,6,1007,18,224,5
1/5/2017 0:00,6,1007,18,223,6
1/5/2017 1:00,13,1007,16,217,5
1/5/2017 2:00,19,1007,16,211,5
1/5/2017 3:00,26,1007,16,205,4
1/5/2017 4:00,21,1008,18,208,5
1/5/2017 5:00,17,1008,20,211,6
1/5/2017 6:00,12,1009,20,213,8
1/5/2017 7:00,11,1009,22,220,9
1/5/2017 8:00,9,1009,24,226,11
1/5/2017 9:00,7,1009,26,232,12
1/5/2017 10:00,7,1009,26,237,15
1/5/2017 11:00,7,1008,26,241,17
1/5/2017 12:00,6,1007,26,246,20
1/5/2017 13:00,6,1007,24,243,18
1/5/2017 14:00,7,1007,24,241,17
1/5/2017 15:00,7,1007,22,239,16
1/5/2017 16:00,9,1007,22,239,14
1/5/2017 17:00,10,1007,20,239,11
1/5/2017 18:00,12,1008,18,239,9
1/5/2017 19:00,17,1008,18,240,8
1/5/2017 20:00,21,1008,18,240,7
1/5/2017 21:00,25,1008,18,241,6
1/5/2017 22:00,29,1008,16,237,6
1/5/2017 23:00,33,1007,16,234,5
2/5/2017 0:00,36,1007,16,230,5
2/5/2017 1:00,38,1007,16,215,4
2/5/2017 2:00,39,1007,16,200,4
2/5/2017 3:00,41,1007,16,185,4
2/5/2017 4:00,31,1007,16,197,4
2/5/2017 5:00,21,1008,18,209,4
2/5/2017 6:00,12,1008,20,221,4
2/5/2017 7:00,9,1008,22,238,6
2/5/2017 8:00,6,1008,24,254,8
2/5/2017 9:00,4,1008,26,270,9
2/5/2017 10:00,4,1007,26,272,13
2/5/2017 11:00,4,1007,26,274,16
2/5/2017 12:00,4,1006,26,276,20
2/5/2017 13:00,3,1006,26,276,18
2/5/2017 14:00,3,1005,24,277,16
2/5/2017 15:00,3,1005,24,277,15
2/5/2017 16:00,3,1005,22,273,13
2/5/2017 17:00,3,1006,20,268,12
2/5/2017 18:00,3,1006,18,263,10
2/5/2017 19:00,12,1006,18,248,10
2/5/2017 20:00,22,1007,18,233,9
2/5/2017 21:00,31,1007,18,218,8
2/5/2017 22:00,38,1007,16,218,8
2/5/2017 23:00,44,1006,16,219,7
3/5/2017 0:00,51,1006,16,220,6
3/5/2017 1:00,56,1007,16,207,6
3/5/2017 2:00,62,1007,16,193,5
3/5/2017 3:00,68,1007,16,180,4
3/5/2017 4:00,58,1007,18,188,5
3/5/2017 5:00,48,1008,18,196,6
3/5/2017 6:00,38,1008,20,203,8
3/5/2017 7:00,26,1008,22,217,9
3/5/2017 8:00,14,1008,24,231,10
3/5/2017 9:00,2,1009,26,245,12
3/5/2017 10:00,3,1008,26,252,14
3/5/2017 11:00,3,1007,26,260,17
3/5/2017 12:00,4,1006,26,268,19
3/5/2017 13:00,3,1006,26,271,17
3/5/2017 14:00,3,1006,24,274,16
3/5/2017 15:00,3,1006,24,277,14
3/5/2017 16:00,3,1006,22,272,13
3/5/2017 17:00,3,1007,20,267,11
3/5/2017 18:00,3,1007,18,262,10
3/5/2017 19:00,27,1008,18,253,9
3/5/2017 20:00,51,1008,18,244,7
3/5/2017 21:00,75,1008,16,235,6
3/5/2017 22:00,76,1008,16,241,5
3/5/2017 23:00,77,1008,16,246,5
4/5/2017 0:00,78,1008,16,251,5
4/5/2017 1:00,67,1008,16,219,4
4/5/2017 2:00,56,1008,16,187,3
4/5/2017 3:00,46,1008,16,154,2
4/5/2017 4:00,37,1009,16,170,2
4/5/2017 5:00,29,1009,18,185,3
4/5/2017 6:00,20,1009,20,201,4
4/5/2017 7:00,15,1009,22,218,6
4/5/2017 8:00,9,1009,24,234,8
4/5/2017 9:00,3,1009,26,251,10
4/5/2017 10:00,2,1008,26,257,13
4/5/2017 11:00,1,1008,26,263,17
4/5/2017 12:00,0,1007,26,269,20
4/5/2017 13:00,0,1007,26,276,18
4/5/2017 14:00,0,1007,24,284,17
4/5/2017 15:00,0,1006,24,292,15
4/5/2017 16:00,0,1007,22,290,14
4/5/2017 17:00,0,1008,20,288,12
4/5/2017 18:00,0,1008,18,286,11
4/5/2017 19:00,1,1008,18,277,8
4/5/2017 20:00,1,1009,16,267,6
4/5/2017 21:00,2,1009,16,258,4
4/5/2017 22:00,7,1009,16,252,4
4/5/2017 23:00,12,1009,16,246,4
5/5/2017 0:00,17,1009,16,240,5
5/5/2017 1:00,32,1009,14,235,4
5/5/2017 2:00,47,1009,14,231,4
5/5/2017 3:00,62,1009,14,226,3
5/5/2017 4:00,52,1010,16,226,4
5/5/2017 5:00,43,1010,18,226,6
5/5/2017 6:00,33,1011,18,226,7
5/5/2017 7:00,22,1011,20,235,9
5/5/2017 8:00,11,1011,22,243,10
5/5/2017 9:00,0,1011,24,252,12
5/5/2017 10:00,0,1011,24,256,15
5/5/2017 11:00,0,1010,24,260,17
5/5/2017 12:00,0,1010,26,264,20
5/5/2017 13:00,0,1009,24,266,18
5/5/2017 14:00,0,1009,22,268,17
5/5/2017 15:00,0,1009,22,270,15
5/5/2017 16:00,11,1009,20,265,13
5/5/2017 17:00,22,1010,18,260,11
5/5/2017 18:00,33,1010,18,256,9
5/5/2017 19:00,33,1010,18,249,7
5/5/2017 20:00,34,1010,16,242,5
5/5/2017 21:00,34,1010,16,236,3
5/5/2017 22:00,36,1010,16,267,4
5/5/2017 23:00,37,1010,16,298,5
6/5/2017 0:00,39,1009,14,329,5
6/5/2017 1:00,50,1009,14,227,5
6/5/2017 2:00,61,1009,14,125,4
6/5/2017 3:00,72,1009,14,23,3
6/5/2017 4:00,56,1010,16,118,3
6/5/2017 5:00,41,1010,16,213,4
6/5/2017 6:00,25,1010,18,307,4
6/5/2017 7:00,17,1010,20,300,6
6/5/2017 8:00,8,1010,22,292,8
6/5/2017 9:00,0,1010,24,284,10
6/5/2017 10:00,0,1009,24,282,13
6/5/2017 11:00,0,1008,26,281,17
6/5/2017 12:00,0,1007,26,279,20
6/5/2017 13:00,0,1007,24,280,18
6/5/2017 14:00,0,1007,24,281,16
6/5/2017 15:00,0,1006,22,281,14
6/5/2017 16:00,0,1007,20,280,13
6/5/2017 17:00,1,1007,18,279,12
6/5/2017 18:00,1,1007,18,278,10
6/5/2017 19:00,19,1008,16,272,9
6/5/2017 20:00,36,1008,16,266,7
6/5/2017 21:00,53,1008,16,259,5
6/5/2017 22:00,52,1008,16,264,6
6/5/2017 23:00,51,1008,16,269,6
7/5/2017 0:00,50,1008,16,274,6
7/5/2017 1:00,55,1008,16,285,5
7/5/2017 2:00,59,1007,16,296,4
7/5/2017 3:00,64,1007,16,307,3
7/5/2017 4:00,48,1008,16,299,4
7/5/2017 5:00,33,1008,18,290,5
7/5/2017 6:00,17,1009,20,282,5
7/5/2017 7:00,11,1008,22,280,8
7/5/2017 8:00,6,1008,24,278,10
7/5/2017 9:00,0,1008,26,276,12
7/5/2017 10:00,0,1008,26,276,15
7/5/2017 11:00,0,1007,26,275,18
7/5/2017 12:00,0,1007,26,275,20
7/5/2017 13:00,0,1006,24,277,17
7/5/2017 14:00,0,1006,24,279,14
7/5/2017 15:00,0,1006,22,281,12
7/5/2017 16:00,0,1007,22,276,11
7/5/2017 17:00,0,1007,20,270,10
7/5/2017 18:00,0,1008,18,265,10
7/5/2017 19:00,3,1008,18,265,9
7/5/2017 20:00,6,1008,18,265,8
7/5/2017 21:00,8,1009,16,266,7
7/5/2017 22:00,13,1008,16,275,7
7/5/2017 23:00,18,1008,16,284,6
8/5/2017 0:00,23,1008,16,294,6
8/5/2017 1:00,35,1008,16,311,6
8/5/2017 2:00,47,1008,16,328,5
8/5/2017 3:00,59,1008,16,345,5
8/5/2017 4:00,52,1009,16,347,7
8/5/2017 5:00,45,1009,18,350,9
8/5/2017 6:00,37,1010,20,352,11
8/5/2017 7:00,25,1009,22,336,11
8/5/2017 8:00,12,1009,24,319,11
8/5/2017 9:00,0,1009,26,303,12
8/5/2017 10:00,0,1008,26,297,15
8/5/2017 11:00,0,1008,26,291,18
8/5/2017 12:00,0,1007,28,286,21
8/5/2017 13:00,0,1007,26,288,20
8/5/2017 14:00,0,1006,24,291,19
8/5/2017 15:00,0,1006,24,293,18
8/5/2017 16:00,0,1007,22,294,17
8/5/2017 17:00,0,1007,20,296,15
8/5/2017 18:00,0,1008,18,297,14
8/5/2017 19:00,20,1008,18,304,12
8/5/2017 20:00,40,1009,18,312,9
8/5/2017 21:00,60,1009,18,320,7
8/5/2017 22:00,63,1009,16,320,7
8/5/2017 23:00,65,1009,16,320,7
9/5/2017 0:00,68,1009,16,320,7
9/5/2017 1:00,64,1009,16,330,6
9/5/2017 2:00,60,1009,16,340,6
9/5/2017 3:00,55,1009,16,350,5
9/5/2017 4:00,46,1009,18,347,6
9/5/2017 5:00,37,1009,18,345,6
9/5/2017 6:00,28,1010,20,343,7
9/5/2017 7:00,19,1009,22,333,9
9/5/2017 8:00,9,1009,24,324,10
9/5/2017 9:00,0,1009,28,315,12
9/5/2017 10:00,0,1008,28,310,15
9/5/2017 11:00,0,1008,28,304,18
9/5/2017 12:00,0,1007,28,299,22
9/5/2017 13:00,0,1006,28,301,21
9/5/2017 14:00,0,1006,28,304,20
9/5/2017 15:00,0,1005,26,306,18
